,title,street,city,country_code,address_text,marker_icon,workplace_type,company_name,company_url,company_size,experience_level,latitude,longitude,published_at,remote_interview,id,employment_types,company_logo_url,skills,remote,min_salary,max_salary,b2b,permament,mandate_contract,react,angular,vue,sum_of_skill_levels
39,Lead Cloud Native Architect,al. Zwycięstwa 13A,Gdańsk,PL,"al. Zwycięstwa 13A, Gdańsk",architecture,remote,Stfero Technologies Sp z o.o,https://www.linkedin.com/company/stfero-tech,10,senior,54.3711402,18.6279295,2022-02-18T12:00:34.453Z,True,stfero-technologies-sp-z-o-o-part-time-lead-cloud-native-architect,"[{""type"": ""b2b"", ""salary"": {""from"": 20000, ""to"": 20000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/ac8b9503a37f147568e27b31067d7a31aecbbd73.png?1638801152,"[{""name"": ""Cloud Native"", ""level"": 5}, {""name"": ""cicd"", ""level"": 5}, {""name"": ""Distributed systems"", ""level"": 5}]",True,20000.0,20000.0,1,0,0,0,0,0,15
40,Senior Frontend Developer,-,Szczecin,PL,"-, Szczecin",javascript,partly_remote,Cloudinary,https://cloudinary.com/,400,senior,53.4285438,14.5528116,2022-02-18T12:00:34.453Z,True,cloudinary-senior-frontend-developer-szczecin,"[{""type"": ""b2b"", ""salary"": {""from"": 24000, ""to"": 33000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/9c20dd74b941786ced73e65943a65ac2e6d90423.png?1644316481,"[{""name"": ""HTML5"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}, {""name"": ""TypeScript"", ""level"": 4}]",False,24000.0,33000.0,1,0,0,0,0,0,12
41,Senior Frontend Developer,-,Toruń,PL,"-, Toruń",javascript,partly_remote,Cloudinary,https://cloudinary.com/,400,senior,53.0137902,18.5984437,2022-02-18T12:00:34.453Z,True,cloudinary-senior-frontend-developer-torun,"[{""type"": ""b2b"", ""salary"": {""from"": 24000, ""to"": 33000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/bdf1e65acc614f671ec970afd479f916d540fba3.png?1644316500,"[{""name"": ""HTML5"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}, {""name"": ""TypeScript"", ""level"": 4}]",False,24000.0,33000.0,1,0,0,0,0,0,12
42,Frontend Developer,Centrum,Poznań,PL,"Centrum, Poznań",html,remote,Orbitvu Sp. z o.o.,https://orbitvu.pl,100+,mid,52.4093634,16.9317991,2022-02-18T11:42:00.000Z,True,orbitvu-sp-z-o-o-frontend-developer-poznan,"[{""type"": ""b2b"", ""salary"": {""from"": 10000, ""to"": 15000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/d90947c49881b2bc50db5edc1eaffe133619edd1.png?1645184567,"[{""name"": ""JavaScript"", ""level"": 3}, {""name"": ""CSS"", ""level"": 3}, {""name"": ""ReactJS"", ""level"": 4}]",True,10000.0,15000.0,1,0,0,1,0,0,10
43,Frontend Developer,Centrum,Wrocław,PL,"Centrum, Wrocław",html,remote,Orbitvu Sp. z o.o.,https://orbitvu.pl,100+,mid,51.1078852,17.0385376,2022-02-18T11:42:00.000Z,True,orbitvu-sp-z-o-o-frontend-developer-wroclaw,"[{""type"": ""b2b"", ""salary"": {""from"": 10000, ""to"": 15000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/a8ee79d52019562581f1048865746c8da3f754d0.png?1645184544,"[{""name"": ""JavaScript"", ""level"": 3}, {""name"": ""CSS"", ""level"": 3}, {""name"": ""ReactJS"", ""level"": 4}]",True,10000.0,15000.0,1,0,0,1,0,0,10
44,Frontend  Developer,Centrum,Częstochowa,PL,"Centrum, Częstochowa",javascript,remote,Paymento Financial S.A.,https://www.paymento.eu,20,mid,50.8131614,19.1047394,2022-02-18T11:14:00.000Z,True,paymento-financial-s-a-frontend-developer-czestochowa,"[{""type"": ""b2b"", ""salary"": {""from"": 13000, ""to"": 17000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 13000, ""to"": 17000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/6a96bc2bb3092a7f09b2ed2f1cd0ee8f289c8330.jpg?1645182868,"[{""name"": ""SASS"", ""level"": 3}, {""name"": ""CSS"", ""level"": 3}, {""name"": ""Vue.js"", ""level"": 3}]",True,13000.0,17000.0,1,1,0,0,0,1,9
45,Frontend  Developer,Centrum,Katowice,PL,"Centrum, Katowice",javascript,remote,Paymento Financial S.A.,https://www.paymento.eu,20,mid,50.2648919,19.0237815,2022-02-18T11:14:00.000Z,True,paymento-financial-s-a-frontend-developer-katowice,"[{""type"": ""b2b"", ""salary"": {""from"": 13000, ""to"": 17000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 13000, ""to"": 17000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/49cb28f3dc8d4ccaad208dd3d49356f224888e66.jpg?1645182884,"[{""name"": ""SASS"", ""level"": 3}, {""name"": ""CSS"", ""level"": 3}, {""name"": ""Vue.js"", ""level"": 3}]",True,13000.0,17000.0,1,1,0,0,0,1,9
46,Senior Frontend Developer (React),Centrum,Kraków,PL,"Centrum, Kraków",javascript,remote,Link Group,http://linkgroup.pl/,200-250,senior,50.0761852,19.9587208,2022-02-18T11:00:26.895Z,True,link-group-senior-frontend-developer,"[{""type"": ""b2b"", ""salary"": {""from"": 17000, ""to"": 29000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/d3d949efa6a14f0fadcf92f509647b8ca312ea35.png?1632994350,"[{""name"": ""English"", ""level"": 4}, {""name"": ""React"", ""level"": 4}, {""name"": ""JS"", ""level"": 4}]",True,17000.0,29000.0,1,0,0,1,0,0,12
47,Mid Frontend Developer,Bojkowska 37P,Gliwice,PL,"Bojkowska 37P, Gliwice",javascript,partly_remote,SIMLAB sp. z o.o.,http://www.simlab.pl,25-50,mid,50.2788938,18.6878007,2022-02-18T11:00:26.895Z,True,simlab-sp-z-o-o-frontend-developer-gliwice,"[{""type"": ""permanent"", ""salary"": {""from"": 9000, ""to"": 14000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/56c694819d274318928d24f90725287449a7eec7.png?1613739340,"[{""name"": ""CSS"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}, {""name"": ""Angular"", ""level"": 4}]",False,9000.0,14000.0,0,1,0,0,1,0,12
48,Frontend Developer / Magento,Rubież 46,Poznań,PL,"Rubież 46, Poznań",html,remote,Panda Group,https://pandagroup.co/,+28,mid,52.4549995,16.9560486,2022-02-18T11:00:26.895Z,True,panda-group-mid-front-end-developer,"[{""type"": ""b2b"", ""salary"": {""from"": 8500, ""to"": 13000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/fecb0bf0549e7db6caf4c6701a345eeed5d24109.jpg?1616074207,"[{""name"": ""SASS / LESS"", ""level"": 3}, {""name"": ""Front-End"", ""level"": 4}, {""name"": ""HTML5 / CSS3"", ""level"": 4}]",True,8500.0,13000.0,1,0,0,0,0,0,11
49,Senior Frontend Developer,-,Lublin,PL,"-, Lublin",javascript,partly_remote,Cloudinary,https://cloudinary.com/,400,senior,51.2464536,22.5684463,2022-02-18T11:00:26.895Z,True,cloudinary-senior-frontend-developer-lublin,"[{""type"": ""b2b"", ""salary"": {""from"": 24000, ""to"": 33000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/b4e1abfc027dc18ae03a41999871280df98ca7b5.png?1644316386,"[{""name"": ""HTML5"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}, {""name"": ""TypeScript"", ""level"": 4}]",False,24000.0,33000.0,1,0,0,0,0,0,12
50,Senior Frontend Developer,-,Łódź,PL,"-, Łódź",javascript,partly_remote,Cloudinary,https://cloudinary.com/,400,senior,51.7592485,19.4559833,2022-02-18T11:00:26.895Z,True,cloudinary-senior-frontend-developer-lodz,"[{""type"": ""b2b"", ""salary"": {""from"": 24000, ""to"": 33000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/58add8508fe1c1d028e8b4b2855406436f93cb1d.png?1644316406,"[{""name"": ""HTML5"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}, {""name"": ""TypeScript"", ""level"": 4}]",False,24000.0,33000.0,1,0,0,0,0,0,12
51,Senior Frontend Developer,-,Olsztyn,PL,"-, Olsztyn",javascript,partly_remote,Cloudinary,https://cloudinary.com/,400,senior,53.778422,20.4801192,2022-02-18T11:00:26.895Z,True,cloudinary-senior-frontend-developer-olsztyn,"[{""type"": ""b2b"", ""salary"": {""from"": 24000, ""to"": 33000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/b40c03d300abc7b032ab2642c680bf2a28221634.png?1644316422,"[{""name"": ""HTML5"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}, {""name"": ""TypeScript"", ""level"": 4}]",False,24000.0,33000.0,1,0,0,0,0,0,12
52,Senior Frontend Developer,-,Opole,PL,"-, Opole",javascript,partly_remote,Cloudinary,https://cloudinary.com/,400,senior,50.6683223,17.9230651,2022-02-18T11:00:26.895Z,True,cloudinary-senior-frontend-developer-opole,"[{""type"": ""b2b"", ""salary"": {""from"": 24000, ""to"": 33000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/0b72275c9476f6f62040d201d1224f298fcd5594.png?1644316437,"[{""name"": ""HTML5"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}, {""name"": ""TypeScript"", ""level"": 4}]",False,24000.0,33000.0,1,0,0,0,0,0,12
53,Senior Frontend Developer,-,Rzeszów,PL,"-, Rzeszów",javascript,partly_remote,Cloudinary,https://cloudinary.com/,400,senior,50.0411867,21.9991196,2022-02-18T11:00:26.895Z,True,cloudinary-senior-frontend-developer-rzeszow,"[{""type"": ""b2b"", ""salary"": {""from"": 24000, ""to"": 33000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/f045552102702052384c3102574c3e7b3e5346c9.png?1644316462,"[{""name"": ""HTML5"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}, {""name"": ""TypeScript"", ""level"": 4}]",False,24000.0,33000.0,1,0,0,0,0,0,12
54,Frontend Developer (Mid/Senior),Puławska 2,Warszawa,PL,"Puławska 2, Warszawa",html,remote,Square One,https://www.squareoneresources.com/,450,mid,52.1391907,21.0173592,2022-02-18T11:00:26.895Z,False,square-one-frontend-developer,"[{""type"": ""b2b"", ""salary"": {""from"": 18000, ""to"": 26000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/65d1f3352dbb49e2e29a5afbb5b46e4402510f81.jpg?1628585516,"[{""name"": ""JavaScript"", ""level"": 3}, {""name"": ""HTML"", ""level"": 3}, {""name"": ""CSS"", ""level"": 3}]",True,18000.0,26000.0,1,0,0,0,0,0,9
55,Frontend Developer (Vue.js),"Grochowska, 278/31",Warszawa,PL,"Grochowska, 278/31, Warszawa",javascript,partly_remote,Lottomerkury,https://lottomerkury.com.pl/,>50,mid,52.2468851,21.0680758,2022-02-18T11:00:26.895Z,True,lottomerkury-frontend-developer-vue-js,"[{""type"": ""permanent"", ""salary"": None}, {""type"": ""b2b"", ""salary"": None}]",https://bucket.justjoin.it/offers/company_logos/thumb/d665721cecbda42e894c39605d61888b43a35225.jpg?1643107635,"[{""name"": ""CSS"", ""level"": 3}, {""name"": ""HTML"", ""level"": 3}, {""name"": ""Vue.js"", ""level"": 3}]",False,,,0,0,0,0,0,1,9
56,Programista Frontend,Karpacka 24/U2b,Bielsko-Biała,PL,"Karpacka 24/U2b, Bielsko-Biała",javascript,partly_remote,INELO Polska,http://inelo.pl,600,mid,49.8081482,19.0379085,2022-02-18T11:00:26.895Z,True,inelo-polska-programista-frontend,"[{""type"": ""b2b"", ""salary"": {""from"": 11000, ""to"": 16000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 9000, ""to"": 13500, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/c9e0c95664f4e12e06b04a14ce79f3474f2edb6d.png?1639400791,"[{""name"": ""CSS"", ""level"": 3}, {""name"": ""HTML"", ""level"": 3}, {""name"": ""Angular"", ""level"": 4}]",False,9000.0,13500.0,1,1,0,0,1,0,10
57,Junior FrontEnd Developer,ul. Bema 83,Warszawa,PL,"ul. Bema 83, Warszawa",javascript,office,WebWave,https://webwavecms.com/,25,junior,52.2292,20.9588823,2022-02-18T11:00:26.895Z,True,webwave-junior-frontend-developer-f1f966c6-ac2d-4d86-9659-c10a51de4f88,"[{""type"": ""b2b"", ""salary"": {""from"": 3500, ""to"": 6000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/13e577e8fcd6078b52bbf78210afb3882dd306b7.jpg?1644488228,"[{""name"": ""HTML5"", ""level"": 2}, {""name"": ""Vue.js"", ""level"": 2}, {""name"": ""JavaScript"", ""level"": 2}]",False,3500.0,6000.0,1,0,0,0,0,1,6
58,Senior Frontend Developer,-,Częstochowa,PL,"-, Częstochowa",javascript,partly_remote,Cloudinary,https://cloudinary.com/,400,senior,50.8118195,19.1203094,2022-02-18T10:00:14.423Z,True,cloudinary-senior-frontend-developer-czestochowa,"[{""type"": ""b2b"", ""salary"": {""from"": 24000, ""to"": 33000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/99d3d1a88d71ccc45543924d92afce826b6a2147.png?1644316349,"[{""name"": ""HTML5"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}, {""name"": ""TypeScript"", ""level"": 4}]",False,24000.0,33000.0,1,0,0,0,0,0,12
59,Junior Frontend Developer,ul. Szczepanowskiego 8,Poznań,PL,"ul. Szczepanowskiego 8, Poznań",javascript,remote,Ela-compil sp. z o. o.,https://elacompil.recruitee.com/,30+,junior,52.4185056,16.8971907,2022-02-18T10:00:14.423Z,True,ela-compil-sp-z-o-o-junior-frontend-developer-poznan,"[{""type"": ""b2b"", ""salary"": {""from"": 7000, ""to"": 10000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 5000, ""to"": 8000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/2f9fb129296f9fd71d475376c4a8a2f3f4871b71.png?1643793931,"[{""name"": ""CSS3"", ""level"": 3}, {""name"": ""HTML5"", ""level"": 3}, {""name"": ""JavaScript"", ""level"": 3}]",True,5000.0,8000.0,1,1,0,0,0,0,9
60,Senior Magento Frontend Developer,Dmowskiego 17,Wrocław,PL,"Dmowskiego 17, Wrocław",javascript,remote,Divante,http://www.divante.com,300+,senior,51.1176663,17.0204951,2022-02-18T10:00:14.423Z,True,divante-senior-magento-frontend-developer,"[{""type"": ""b2b"", ""salary"": {""from"": 16800, ""to"": 23520, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 13900, ""to"": 19500, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/58f6f4cfb4f8f3dd9edc9b52836984106b5829ce.png?1640185123,"[{""name"": ""Magento 2"", ""level"": 4}, {""name"": ""CSS/SASS/LESS"", ""level"": 4}, {""name"": ""HTML"", ""level"": 4}]",True,13900.0,19500.0,1,1,0,0,0,0,12
61,Programista PHP/Frontend,Spokojna 2,Lublin,PL,"Spokojna 2, Lublin",php,remote,Asseco Business Solutions,http://www.assecobs.pl,1000,mid,51.2498324,22.5529978,2022-02-18T10:00:14.423Z,True,asseco-business-solutions-programista-php-frontend,"[{""type"": ""permanent"", ""salary"": None}]",https://bucket.justjoin.it/offers/company_logos/thumb/a1467d99d0dfe0e267dd574d970a8e1e1c77f33e.jpg?1643622207,"[{""name"": ""JavaScript"", ""level"": 4}, {""name"": ""HTML5"", ""level"": 4}, {""name"": ""PHP"", ""level"": 4}]",True,,,0,0,0,0,0,0,12
62,Senior Frontend Developer,-,Kielce,PL,"-, Kielce",javascript,partly_remote,Cloudinary,https://cloudinary.com/,400,senior,50.8660773,20.6285676,2022-02-18T10:00:14.423Z,True,cloudinary-senior-frontend-developer-kielce,"[{""type"": ""b2b"", ""salary"": {""from"": 24000, ""to"": 33000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/d53dc9e09966488d1a3c3a363ffad5ebbeeb08f0.png?1644316366,"[{""name"": ""HTML5"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}, {""name"": ""TypeScript"", ""level"": 4}]",False,24000.0,33000.0,1,0,0,0,0,0,12
63,Senior Frontend Developer,-,Bielsko-Biała,PL,"-, Bielsko-Biała",javascript,partly_remote,Cloudinary,https://cloudinary.com/,400,senior,49.8223768,19.0583845,2022-02-18T10:00:14.423Z,True,cloudinary-senior-frontend-developer-bielsko-biala,"[{""type"": ""b2b"", ""salary"": {""from"": 24000, ""to"": 33000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/cc8987a8ed04a0e81168019a06239c683d560010.png?1644316312,"[{""name"": ""HTML5"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}, {""name"": ""TypeScript"", ""level"": 4}]",False,24000.0,33000.0,1,0,0,0,0,0,12
64,Senior Frontend Developer,-,Bydgoszcz,PL,"-, Bydgoszcz",javascript,partly_remote,Cloudinary,https://cloudinary.com/,400,senior,53.1234804,18.0084378,2022-02-18T10:00:14.423Z,True,cloudinary-senior-frontend-developer-bydgoszcz,"[{""type"": ""b2b"", ""salary"": {""from"": 24000, ""to"": 33000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/756356107659495c5183340559c52cfb22ea0f72.png?1644316329,"[{""name"": ""HTML5"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}, {""name"": ""TypeScript"", ""level"": 4}]",False,24000.0,33000.0,1,0,0,0,0,0,12
65,Frontend Engineer,"Aleje Jerozolimskie, 61",Warszawa,PL,"Aleje Jerozolimskie, 61, Warszawa",javascript,remote,Cosmose AI,https://cosmose.co/,40+,senior,52.2284527,21.0061726,2022-02-18T10:00:14.423Z,True,cosmose-ai-frontend-engineer,"[{""type"": ""b2b"", ""salary"": {""from"": 11000, ""to"": 20000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 9150, ""to"": 17150, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/017d260a7fad5f3005e54ccd0cce63cec61f4d4d.png?1634106900,"[{""name"": ""Angular"", ""level"": 4}, {""name"": ""CSS"", ""level"": 5}, {""name"": ""HTML"", ""level"": 5}]",True,9150.0,17150.0,1,1,0,0,1,0,14
66,Senior Frontend Developer,-,Białystok,PL,"-, Białystok",javascript,partly_remote,Cloudinary,https://cloudinary.com/,400,senior,53.1324886,23.1688403,2022-02-18T10:00:14.423Z,True,cloudinary-senior-frontend-developer-bialystok,"[{""type"": ""b2b"", ""salary"": {""from"": 24000, ""to"": 33000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/5bbdaf7563f274052f4d6b82920fceca66e42679.png?1644316294,"[{""name"": ""HTML5"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}, {""name"": ""TypeScript"", ""level"": 4}]",False,24000.0,33000.0,1,0,0,0,0,0,12
67,Frontend Developer - VUE.JS,Centrum,Warszawa,PL,"Centrum, Warszawa",javascript,remote,BFREE,https://bfree.io,30,mid,52.2302091,21.0113922,2022-02-18T10:00:14.423Z,True,bfree-frontend-developer-vue-js-warszawa,"[{""type"": ""permanent"", ""salary"": {""from"": 10000, ""to"": 20000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/5e896b6daecc437b532989a00305199837548ad0.png?1643881542,"[{""name"": ""CSS"", ""level"": 3}, {""name"": ""Front-End"", ""level"": 3}, {""name"": ""JavaScript"", ""level"": 3}]",True,10000.0,20000.0,0,1,0,0,0,1,9
68,Frontend Developer - VUE.JS,Centrum,Wrocław,PL,"Centrum, Wrocław",javascript,remote,BFREE,https://bfree.io,30,mid,51.1106992,17.0323662,2022-02-18T10:00:14.423Z,True,bfree-frontend-developer-vue-js-wroclaw,"[{""type"": ""permanent"", ""salary"": {""from"": 10000, ""to"": 20000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/7c04540ca86136c50a1ab5245ce3d70bac1dee08.png?1643881614,"[{""name"": ""CSS"", ""level"": 3}, {""name"": ""Front-End"", ""level"": 3}, {""name"": ""JavaScript"", ""level"": 3}]",True,10000.0,20000.0,0,1,0,0,0,1,9
69,Frontend Developer (React),Centrum,Poznań,PL,"Centrum, Poznań",javascript,remote,Codibly,http://www.codibly.com,120+,mid,52.4093634,16.9317991,2022-02-18T10:00:14.423Z,True,codibly-frontend-developer-react-35365ee2-9da8-49b7-915f-682ca85ef95b,"[{""type"": ""b2b"", ""salary"": {""from"": 11088, ""to"": 17640, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/8c40efc6d834d48c1b6e6613bccf83084c460369.png?1643103112,"[{""name"": ""TypeScript"", ""level"": 3}, {""name"": ""React"", ""level"": 3}, {""name"": ""JavaScript"", ""level"": 3}]",True,11088.0,17640.0,1,0,0,1,0,0,9
70,Frontend Developer (React),Zabłocie 43A,Kraków,PL,"Zabłocie 43A, Kraków",javascript,remote,Codibly,http://www.codibly.com,80+,mid,50.0490744,19.9665062,2022-02-18T10:00:14.423Z,True,codibly-frontend-developer-react-poznan,"[{""type"": ""b2b"", ""salary"": {""from"": 11088, ""to"": 17640, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/59b7082f745192279af09be60fb234d26dbfdd3f.png?1633360228,"[{""name"": ""TypeScript"", ""level"": 3}, {""name"": ""React"", ""level"": 3}, {""name"": ""JavaScript"", ""level"": 3}]",True,11088.0,17640.0,1,0,0,1,0,0,9
71,Frontend Developer with German - Fintech,Kościuszki 82,Wrocław,PL,"Kościuszki 82, Wrocław",javascript,remote,VM.PL Software House,https://vm.pl/,130,mid,51.1011989,17.0410141,2022-02-18T10:00:14.423Z,True,vm-pl-software-house-frontend-developer-with-german-fintech,"[{""type"": ""b2b"", ""salary"": {""from"": 13440, ""to"": 20160, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 9500, ""to"": 14000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/fb8dc7f535fff29e37986e438616925693579155.jpg?1643105206,"[{""name"": ""Angular"", ""level"": 3}, {""name"": ""TypeScript"", ""level"": 3}, {""name"": ""JavaScript"", ""level"": 3}]",True,9500.0,14000.0,1,1,0,0,1,0,9
72,Frontend/Vue Developer,Bema 83,Warszawa,PL,"Bema 83, Warszawa",javascript,office,WebWave,https://webwavecms.com/,25,mid,52.2292,20.9588823,2022-02-18T10:00:14.423Z,False,webwave-frontend-vue-developer,"[{""type"": ""b2b"", ""salary"": {""from"": 5000, ""to"": 10000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/c43299abf8efb79c85acecf6d48be23aa738663d.jpg?1644487859,"[{""name"": ""HTML5"", ""level"": 3}, {""name"": ""Vue.js"", ""level"": 3}, {""name"": ""JavaScript"", ""level"": 3}]",False,5000.0,10000.0,1,0,0,0,0,1,9
